Call ID,Date Time,Agent ID,Agent State,Call Type,Service,Answer Time,avg talking time,Call Fwd,FWD Agent,disconnected code,disconnect time,Survey Opted,Customer FB,resolved
CID-00897,2026-02-06T00:14:16Z,1001,0,2,10,33,484,Yes,1014.0,1,2026-02-06T00:22:53Z,Yes,4.0,N
CID-00898,2026-02-20T14:34:57Z,1015,0,1,10,42,26,Yes,1002.0,57,2026-02-20T14:36:05Z,,,N
CID-00899,2026-02-14T05:22:15Z,1015,13,5,2,35,386,No,,1,2026-02-14T05:29:16Z,No,,Y
CID-00900,2026-02-23T13:04:36Z,1008,0,4,10,52,295,Yes,1001.0,1,2026-02-23T13:10:23Z,Yes,1.0,N
CID-00901,2026-02-12T09:27:27Z,1010,0,2,10,49,477,Yes,1001.0,1,2026-02-12T09:36:13Z,No,,Y
CID-00902,2026-02-04T07:57:28Z,1004,0,5,2,16,257,Yes,1015.0,1,2026-02-04T08:02:01Z,Yes,2.0,Y
CID-00903,2026-02-02T20:53:33Z,1004,0,1,2,43,287,Yes,1010.0,1,2026-02-02T20:59:03Z,Yes,2.0,N
CID-00904,2026-02-14T23:07:22Z,1001,0,4,5,47,44,Yes,1007.0,1,2026-02-14T23:08:53Z,Yes,0.0,Y
CID-00905,2026-02-24T05:42:14Z,1010,0,1,5,18,133,Yes,1012.0,1,2026-02-24T05:44:45Z,No,,N
CID-00906,2026-02-26T22:29:05Z,1008,2,5,1,22,167,No,,1,2026-02-26T22:32:14Z,Yes,0.0,Y
CID-00907,2026-02-25T15:14:20Z,1004,10,5,3,47,193,No,,1,2026-02-25T15:18:20Z,Yes,2.0,N
CID-00908,2026-02-06T07:22:28Z,1002,0,2,10,18,447,Yes,1013.0,1,2026-02-06T07:30:13Z,Yes,2.0,N
CID-00909,2026-02-26T14:07:28Z,1001,13,5,5,12,345,No,,1,2026-02-26T14:13:25Z,Yes,1.0,N
CID-00910,2026-02-04T10:58:50Z,1003,2,2,5,49,256,No,,1,2026-02-04T11:03:55Z,No,,N
CID-00911,2026-02-04T08:46:20Z,1005,3,5,10,30,69,No,,1,2026-02-04T08:47:59Z,No,,N
CID-00912,2026-02-10T13:23:13Z,1004,1,1,10,48,335,No,,1,2026-02-10T13:29:36Z,No,,Y
CID-00913,2026-02-04T21:13:25Z,1015,0,1,1,18,188,Yes,1008.0,1,2026-02-04T21:16:51Z,No,,Y
CID-00914,2026-02-15T15:28:39Z,1009,0,4,4,28,389,Yes,1001.0,1,2026-02-15T15:35:36Z,Yes,2.0,N
CID-00915,2026-02-05T06:12:44Z,1005,0,4,10,34,415,Yes,1012.0,1,2026-02-05T06:20:13Z,No,,Y
CID-00916,2026-02-04T20:36:53Z,1015,0,2,3,49,369,Yes,1007.0,1,2026-02-04T20:43:51Z,No,,Y
CID-00917,2026-02-22T13:57:40Z,1003,9,1,5,56,19,No,,57,2026-02-22T13:58:55Z,,,Y
CID-00918,2026-02-09T02:11:30Z,1013,1,4,5,46,257,No,,1,2026-02-09T02:16:33Z,Yes,5.0,N
CID-00919,2026-02-25T13:30:39Z,1003,2,1,3,47,485,No,,1,2026-02-25T13:39:31Z,No,,Y
CID-00920,2026-02-11T18:29:43Z,1015,0,1,2,12,32,Yes,1006.0,1,2026-02-11T18:30:27Z,No,,Y
CID-00921,2026-02-19T07:27:25Z,1007,0,1,4,14,286,Yes,1015.0,1,2026-02-19T07:32:25Z,No,,Y
CID-00922,2026-02-11T00:23:08Z,1002,0,5,1,31,66,Yes,1011.0,1,2026-02-11T00:24:45Z,No,,N
CID-00923,2026-02-25T01:30:33Z,1007,0,5,5,44,407,Yes,1015.0,1,2026-02-25T01:38:04Z,Yes,4.0,N
CID-00924,2026-02-16T22:09:05Z,1010,9,1,1,53,293,No,,1,2026-02-16T22:14:51Z,Yes,2.0,Y
CID-00925,2026-02-17T02:36:58Z,1006,0,4,3,37,248,Yes,1015.0,1,2026-02-17T02:41:43Z,No,,Y
CID-00926,2026-02-26T10:58:42Z,1014,0,1,2,36,215,Yes,1002.0,1,2026-02-26T11:02:53Z,Yes,1.0,N
CID-00927,2026-02-08T12:02:39Z,1007,0,5,4,57,34,Yes,1001.0,1,2026-02-08T12:04:10Z,No,,Y
CID-00928,2026-02-02T20:38:00Z,1007,4,4,2,24,214,No,,1,2026-02-02T20:41:58Z,Yes,0.0,N
CID-00929,2026-02-25T10:29:11Z,1006,0,1,1,55,395,Yes,1005.0,1,2026-02-25T10:36:41Z,Yes,3.0,N
CID-00930,2026-02-24T13:46:08Z,1002,2,5,5,14,66,No,,1,2026-02-24T13:47:28Z,Yes,5.0,N
CID-00931,2026-02-27T15:41:58Z,1012,0,2,3,48,386,Yes,1003.0,1,2026-02-27T15:49:12Z,Yes,5.0,Y
CID-00932,2026-02-03T09:42:15Z,1010,0,5,1,10,383,Yes,1002.0,1,2026-02-03T09:48:48Z,No,,Y
CID-00933,2026-02-09T03:20:04Z,1014,3,4,1,10,193,No,,1,2026-02-09T03:23:27Z,Yes,2.0,Y
CID-00934,2026-02-11T11:57:31Z,1007,0,1,4,13,153,Yes,1004.0,1,2026-02-11T12:00:17Z,Yes,2.0,Y
CID-00935,2026-02-05T01:31:36Z,1011,4,1,1,47,241,No,,1,2026-02-05T01:36:24Z,Yes,4.0,N
CID-00936,2026-02-07T12:26:29Z,1002,3,5,10,58,266,No,,1,2026-02-07T12:31:53Z,No,,Y
CID-00937,2026-02-27T05:53:15Z,1015,13,4,3,50,129,No,,1,2026-02-27T05:56:14Z,Yes,5.0,Y
CID-00938,2026-02-22T13:50:38Z,1015,0,2,10,30,13,Yes,1001.0,57,2026-02-22T13:51:21Z,,,N
CID-00939,2026-02-09T07:17:12Z,1006,0,4,4,56,153,Yes,1012.0,1,2026-02-09T07:20:41Z,Yes,1.0,Y
CID-00940,2026-02-24T18:37:25Z,1003,0,5,1,58,333,Yes,1006.0,1,2026-02-24T18:43:56Z,No,,Y
CID-00941,2026-02-14T19:15:40Z,1007,9,4,10,31,201,No,,1,2026-02-14T19:19:32Z,No,,N
CID-00942,2026-02-01T06:04:40Z,1012,9,1,10,51,347,No,,1,2026-02-01T06:11:18Z,No,,Y
CID-00943,2026-02-21T02:30:23Z,1004,0,5,2,36,476,Yes,1015.0,1,2026-02-21T02:38:55Z,Yes,0.0,N
CID-00944,2026-02-21T15:59:24Z,1007,0,4,4,54,103,Yes,1003.0,1,2026-02-21T16:02:01Z,Yes,5.0,Y
CID-00945,2026-02-03T04:59:04Z,1001,0,2,2,40,183,Yes,1015.0,1,2026-02-03T05:02:47Z,Yes,2.0,N
CID-00946,2026-02-14T13:26:43Z,1005,4,1,1,35,259,No,,1,2026-02-14T13:31:37Z,No,,N
CID-00947,2026-02-21T00:57:35Z,1006,0,1,5,37,182,Yes,1015.0,1,2026-02-21T01:01:14Z,Yes,1.0,Y
CID-00948,2026-02-09T06:19:23Z,1005,0,4,10,17,91,Yes,1013.0,1,2026-02-09T06:21:11Z,No,,Y
CID-00949,2026-02-15T20:16:23Z,1005,0,2,3,31,253,Yes,1010.0,1,2026-02-15T20:21:07Z,No,,Y
CID-00950,2026-02-04T22:06:30Z,1011,0,5,10,51,253,Yes,1007.0,1,2026-02-04T22:11:34Z,Yes,0.0,Y
CID-00951,2026-02-21T02:18:27Z,1003,0,2,1,56,212,Yes,1013.0,1,2026-02-21T02:22:55Z,No,,N
CID-00952,2026-02-05T21:58:16Z,1007,3,5,4,18,288,No,,1,2026-02-05T22:03:22Z,Yes,5.0,Y
CID-00953,2026-02-12T09:31:27Z,1015,0,2,1,46,43,Yes,1003.0,1,2026-02-12T09:32:56Z,Yes,3.0,Y
CID-00954,2026-02-24T18:51:09Z,1015,0,2,2,42,391,Yes,1010.0,1,2026-02-24T18:58:22Z,No,,Y
CID-00955,2026-02-21T08:02:30Z,1012,0,5,2,14,421,Yes,1004.0,1,2026-02-21T08:09:45Z,No,,Y
CID-00956,2026-02-03T07:28:47Z,1013,4,1,2,14,494,No,,1,2026-02-03T07:37:15Z,No,,N
CID-00957,2026-02-22T20:44:10Z,1001,0,2,4,39,301,Yes,1010.0,1,2026-02-22T20:49:50Z,No,,N
CID-00958,2026-02-21T01:41:30Z,1012,4,1,5,23,162,No,,1,2026-02-21T01:44:35Z,Yes,3.0,N
CID-00959,2026-02-11T17:11:56Z,1006,13,5,3,49,230,No,,1,2026-02-11T17:16:35Z,No,,N
CID-00960,2026-02-07T19:15:10Z,1005,0,1,10,16,246,Yes,1006.0,1,2026-02-07T19:19:32Z,No,,N
CID-00961,2026-02-11T11:21:08Z,1006,0,5,3,58,117,Yes,1002.0,1,2026-02-11T11:24:03Z,Yes,3.0,Y
CID-00962,2026-02-02T20:37:06Z,1011,0,5,3,53,322,Yes,1010.0,1,2026-02-02T20:43:21Z,No,,N
CID-00963,2026-02-20T14:14:50Z,1009,0,4,5,11,116,Yes,1004.0,1,2026-02-20T14:16:57Z,No,,Y
CID-00964,2026-02-12T09:02:44Z,1015,0,1,4,45,284,Yes,1001.0,1,2026-02-12T09:08:13Z,No,,Y
CID-00965,2026-02-18T12:05:06Z,1011,0,5,3,11,363,Yes,1002.0,1,2026-02-18T12:11:20Z,Yes,3.0,N
CID-00966,2026-02-18T19:13:35Z,1002,0,2,10,56,39,Yes,1008.0,1,2026-02-18T19:15:10Z,No,,Y
CID-00967,2026-02-02T20:20:18Z,1011,0,5,2,45,331,Yes,1009.0,1,2026-02-02T20:26:34Z,Yes,2.0,N
CID-00968,2026-02-20T07:51:18Z,1015,1,1,2,13,232,No,,1,2026-02-20T07:55:23Z,No,,N
CID-00969,2026-02-27T01:59:19Z,1002,0,5,4,22,275,Yes,1015.0,1,2026-02-27T02:04:16Z,No,,Y
CID-00970,2026-02-28T13:15:54Z,1006,0,1,3,54,170,Yes,1005.0,1,2026-02-28T13:19:38Z,No,,N
CID-00971,2026-02-15T05:20:58Z,1010,0,2,1,57,23,Yes,1013.0,57,2026-02-15T05:22:18Z,,,N
CID-00972,2026-02-04T19:27:11Z,1014,0,4,4,13,74,Yes,1010.0,1,2026-02-04T19:28:38Z,Yes,2.0,N
CID-00973,2026-02-11T16:11:24Z,1002,0,1,10,59,342,Yes,1008.0,1,2026-02-11T16:18:05Z,No,,Y
CID-00974,2026-02-12T00:47:30Z,1009,0,1,2,55,367,Yes,1014.0,1,2026-02-12T00:54:32Z,No,,Y
CID-00975,2026-02-09T16:31:20Z,1002,0,5,5,18,231,Yes,1009.0,1,2026-02-09T16:35:29Z,No,,Y
CID-00976,2026-02-05T09:47:51Z,1014,0,5,2,48,270,Yes,1003.0,1,2026-02-05T09:53:09Z,Yes,4.0,Y
CID-00977,2026-02-08T16:06:26Z,1015,0,4,1,43,93,Yes,1006.0,1,2026-02-08T16:08:42Z,No,,N
CID-00978,2026-02-28T03:06:24Z,1003,0,2,5,14,75,Yes,1011.0,1,2026-02-28T03:07:53Z,No,,Y
CID-00979,2026-02-16T03:12:36Z,1011,1,4,1,21,401,No,,1,2026-02-16T03:19:38Z,No,,N
CID-00980,2026-02-26T07:29:57Z,1011,2,1,2,56,318,No,,1,2026-02-26T07:36:11Z,Yes,2.0,N
CID-00981,2026-02-27T13:17:12Z,1012,0,2,3,57,221,Yes,1005.0,1,2026-02-27T13:21:50Z,No,,Y
CID-00982,2026-02-15T17:51:43Z,1004,0,1,2,32,489,Yes,1007.0,1,2026-02-15T18:00:24Z,Yes,1.0,Y
CID-00983,2026-02-28T09:03:08Z,1012,0,1,1,55,226,Yes,1003.0,1,2026-02-28T09:07:49Z,No,,Y
CID-00984,2026-02-17T02:13:11Z,1001,0,1,4,34,167,Yes,1014.0,1,2026-02-17T02:16:32Z,No,,Y
CID-00985,2026-02-10T10:31:53Z,1011,0,1,5,33,427,Yes,1002.0,1,2026-02-10T10:39:33Z,No,,Y
CID-00986,2026-02-06T06:09:41Z,1008,0,2,1,38,499,Yes,1014.0,1,2026-02-06T06:18:38Z,Yes,2.0,Y
CID-00987,2026-02-22T07:11:07Z,1008,0,4,10,36,87,Yes,1011.0,1,2026-02-22T07:13:10Z,Yes,5.0,Y
CID-00988,2026-02-20T19:05:03Z,1012,0,4,1,56,308,Yes,1009.0,1,2026-02-20T19:11:07Z,Yes,3.0,Y
CID-00989,2026-02-28T04:12:16Z,1011,9,2,2,24,121,No,,1,2026-02-28T04:14:41Z,No,,N
CID-00990,2026-02-27T19:31:33Z,1015,0,2,10,35,360,Yes,1009.0,1,2026-02-27T19:38:08Z,No,,N
CID-00991,2026-02-16T18:40:45Z,1006,4,4,1,53,210,No,,1,2026-02-16T18:45:08Z,No,,N
CID-00992,2026-02-04T09:29:37Z,1011,0,1,3,29,235,Yes,1003.0,1,2026-02-04T09:34:01Z,No,,N
CID-00993,2026-02-09T00:55:32Z,1003,0,4,2,26,487,Yes,1012.0,1,2026-02-09T01:04:05Z,No,,N
CID-00994,2026-02-03T10:57:11Z,1001,3,1,3,43,415,No,,1,2026-02-03T11:04:49Z,No,,Y
CID-00995,2026-02-05T14:35:12Z,1014,0,4,10,11,403,Yes,1005.0,1,2026-02-05T14:42:06Z,Yes,2.0,N
CID-00996,2026-02-20T20:04:35Z,1014,0,1,3,41,14,Yes,1010.0,57,2026-02-20T20:05:30Z,,,N
CID-00997,2026-02-27T17:29:04Z,1001,0,2,5,20,188,Yes,1006.0,1,2026-02-27T17:32:32Z,No,,N
CID-00998,2026-02-19T02:47:18Z,1014,9,2,4,44,171,No,,1,2026-02-19T02:50:53Z,No,,N
CID-00999,2026-02-25T03:19:42Z,1015,4,4,3,57,179,No,,1,2026-02-25T03:23:38Z,Yes,0.0,N
CID-01000,2026-02-26T13:42:29Z,1002,3,1,2,51,192,No,,1,2026-02-26T13:46:32Z,No,,N
CID-01001,2026-02-07T20:14:43Z,1013,0,5,3,37,476,Yes,1006.0,1,2026-02-07T20:23:16Z,No,,N
CID-01002,2026-02-28T07:39:34Z,1008,0,2,10,21,446,Yes,1014.0,1,2026-02-28T07:47:21Z,No,,Y
CID-01003,2026-02-26T01:48:28Z,1015,13,2,1,47,257,No,,1,2026-02-26T01:53:32Z,Yes,1.0,N
CID-01004,2026-02-02T16:09:31Z,1004,0,1,2,49,410,Yes,1009.0,1,2026-02-02T16:17:10Z,Yes,1.0,Y
CID-01005,2026-02-24T21:05:34Z,1011,0,2,5,57,90,Yes,1007.0,1,2026-02-24T21:08:01Z,No,,Y
CID-01006,2026-02-18T00:37:41Z,1013,9,2,2,32,187,No,,1,2026-02-18T00:41:20Z,Yes,2.0,Y
CID-01007,2026-02-16T18:10:57Z,1006,4,1,1,27,213,No,,1,2026-02-16T18:14:57Z,Yes,5.0,N
CID-01008,2026-02-06T10:27:57Z,1013,0,1,1,31,369,Yes,1005.0,1,2026-02-06T10:34:37Z,No,,Y
CID-01009,2026-02-28T22:17:38Z,1001,0,1,3,24,198,Yes,1009.0,1,2026-02-28T22:21:20Z,No,,Y
CID-01010,2026-02-15T19:52:44Z,1015,0,4,10,34,310,Yes,1008.0,1,2026-02-15T19:58:28Z,Yes,1.0,Y
CID-01011,2026-02-03T16:26:58Z,1014,0,5,10,48,96,Yes,1010.0,1,2026-02-03T16:29:22Z,No,,N
CID-01012,2026-02-05T11:52:31Z,1012,0,4,1,60,408,Yes,1005.0,1,2026-02-05T12:00:19Z,No,,N
CID-01013,2026-02-04T09:48:27Z,1010,0,2,4,23,213,Yes,1004.0,1,2026-02-04T09:52:23Z,Yes,3.0,N
CID-01014,2026-02-06T16:26:44Z,1014,0,5,10,24,195,Yes,1006.0,1,2026-02-06T16:30:23Z,Yes,3.0,N
CID-01015,2026-02-06T17:07:14Z,1015,0,2,10,31,316,Yes,1006.0,1,2026-02-06T17:13:01Z,No,,N
CID-01016,2026-02-13T05:32:53Z,1010,0,1,2,10,458,Yes,1015.0,1,2026-02-13T05:40:41Z,Yes,2.0,Y
CID-01017,2026-02-17T16:02:54Z,1013,0,1,2,41,432,Yes,1008.0,1,2026-02-17T16:10:47Z,No,,Y
CID-01018,2026-02-05T19:15:55Z,1009,1,4,1,24,251,No,,1,2026-02-05T19:20:30Z,No,,Y
CID-01019,2026-02-09T04:11:27Z,1006,0,4,4,52,2,Yes,1012.0,57,2026-02-09T04:12:21Z,,,Y
CID-01020,2026-02-20T05:07:30Z,1010,0,2,10,45,216,Yes,1013.0,1,2026-02-20T05:11:51Z,Yes,5.0,Y
CID-01021,2026-02-04T03:37:38Z,1003,0,1,2,48,447,Yes,1012.0,1,2026-02-04T03:45:53Z,Yes,2.0,Y
CID-01022,2026-02-01T15:23:02Z,1009,0,5,3,15,14,Yes,1004.0,57,2026-02-01T15:23:31Z,,,N
CID-01023,2026-02-13T10:30:36Z,1008,0,1,4,43,292,Yes,1005.0,1,2026-02-13T10:36:11Z,Yes,3.0,Y
CID-01024,2026-02-21T14:21:10Z,1013,0,4,2,30,178,Yes,1002.0,1,2026-02-21T14:24:38Z,No,,N
CID-01025,2026-02-23T12:55:18Z,1013,0,1,2,13,26,Yes,1001.0,57,2026-02-23T12:55:57Z,,,N
CID-01026,2026-02-02T19:12:18Z,1004,0,1,4,55,56,Yes,1009.0,1,2026-02-02T19:14:09Z,No,,Y
CID-01027,2026-02-17T14:58:03Z,1005,3,4,4,40,476,No,,1,2026-02-17T15:06:39Z,Yes,1.0,N
CID-01028,2026-02-03T11:59:48Z,1004,9,1,2,54,121,No,,1,2026-02-03T12:02:43Z,No,,Y
CID-01029,2026-02-10T05:17:42Z,1002,0,4,1,41,205,Yes,1012.0,1,2026-02-10T05:21:48Z,No,,N
CID-01030,2026-02-02T20:33:31Z,1003,0,5,3,53,401,Yes,1007.0,1,2026-02-02T20:41:05Z,No,,N
CID-01031,2026-02-12T21:45:36Z,1013,0,5,10,34,227,Yes,1010.0,1,2026-02-12T21:49:57Z,Yes,1.0,N
CID-01032,2026-02-02T01:07:15Z,1015,1,1,2,60,332,No,,1,2026-02-02T01:13:47Z,Yes,4.0,N
CID-01033,2026-02-28T15:09:24Z,1011,0,4,4,21,252,Yes,1005.0,1,2026-02-28T15:13:57Z,No,,N
CID-01034,2026-02-13T14:04:54Z,1011,0,4,5,20,342,Yes,1002.0,1,2026-02-13T14:10:56Z,No,,Y
CID-01035,2026-02-12T15:24:11Z,1014,0,5,1,15,376,Yes,1004.0,1,2026-02-12T15:30:42Z,No,,N
CID-01036,2026-02-21T13:17:44Z,1015,0,4,2,55,376,Yes,1001.0,1,2026-02-21T13:24:55Z,No,,N
CID-01037,2026-02-27T19:29:43Z,1001,0,5,1,22,183,Yes,1010.0,1,2026-02-27T19:33:08Z,No,,Y
CID-01038,2026-02-26T08:53:31Z,1015,0,1,3,54,278,Yes,1004.0,1,2026-02-26T08:59:03Z,Yes,0.0,Y
CID-01039,2026-02-06T17:19:35Z,1011,0,4,1,32,118,Yes,1006.0,1,2026-02-06T17:22:05Z,Yes,0.0,Y
CID-01040,2026-02-13T06:37:23Z,1015,3,4,10,32,163,No,,1,2026-02-13T06:40:38Z,No,,Y
CID-01041,2026-02-13T18:58:39Z,1009,10,4,2,60,494,No,,1,2026-02-13T19:07:53Z,No,,Y
CID-01042,2026-02-08T14:23:55Z,1002,1,1,4,58,136,No,,1,2026-02-08T14:27:09Z,Yes,2.0,N
CID-01043,2026-02-23T17:55:20Z,1014,0,4,3,45,79,Yes,1006.0,1,2026-02-23T17:57:24Z,Yes,0.0,N
CID-01044,2026-02-19T16:27:57Z,1008,13,4,1,18,408,No,,1,2026-02-19T16:35:03Z,Yes,2.0,Y
CID-01045,2026-02-10T22:49:16Z,1012,0,2,1,15,35,Yes,1009.0,1,2026-02-10T22:50:06Z,No,,N
CID-01046,2026-02-03T11:41:29Z,1014,0,5,5,22,332,Yes,1001.0,1,2026-02-03T11:47:23Z,Yes,4.0,N
CID-01047,2026-02-11T21:31:18Z,1012,0,1,2,38,279,Yes,1008.0,1,2026-02-11T21:36:35Z,No,,N
CID-01048,2026-02-17T20:13:59Z,1003,0,5,1,35,312,Yes,1007.0,1,2026-02-17T20:19:46Z,Yes,3.0,Y
CID-01049,2026-02-01T13:38:54Z,1009,0,2,2,48,273,Yes,1002.0,1,2026-02-01T13:44:15Z,No,,Y
CID-01050,2026-02-28T08:31:30Z,1012,0,2,5,22,248,Yes,1004.0,1,2026-02-28T08:36:00Z,Yes,3.0,N
CID-01051,2026-02-06T14:51:40Z,1001,1,1,10,16,139,No,,1,2026-02-06T14:54:15Z,Yes,2.0,Y
CID-01052,2026-02-07T00:06:37Z,1009,0,1,2,55,275,Yes,1013.0,1,2026-02-07T00:12:07Z,Yes,0.0,N
CID-01053,2026-02-17T22:21:37Z,1005,0,2,5,36,212,Yes,1009.0,1,2026-02-17T22:25:45Z,No,,Y
CID-01054,2026-02-17T21:01:56Z,1009,2,1,1,27,474,No,,1,2026-02-17T21:10:17Z,Yes,3.0,N
CID-01055,2026-02-06T20:16:29Z,1005,0,4,5,56,220,Yes,1007.0,1,2026-02-06T20:21:05Z,Yes,1.0,Y
CID-01056,2026-02-07T20:10:30Z,1010,10,4,10,59,343,No,,1,2026-02-07T20:17:12Z,No,,N
CID-01057,2026-02-25T01:56:27Z,1004,0,1,4,49,55,Yes,1011.0,1,2026-02-25T01:58:11Z,Yes,5.0,Y
CID-01058,2026-02-25T12:51:14Z,1008,0,4,10,19,7,Yes,1005.0,57,2026-02-25T12:51:40Z,,,N
CID-01059,2026-02-09T12:51:17Z,1008,0,2,10,30,369,Yes,1001.0,1,2026-02-09T12:57:56Z,Yes,3.0,Y
CID-01060,2026-02-14T03:46:39Z,1008,0,1,1,24,312,Yes,1013.0,1,2026-02-14T03:52:15Z,Yes,1.0,Y
CID-01061,2026-02-07T21:54:45Z,1001,0,5,10,27,287,Yes,1007.0,1,2026-02-07T21:59:59Z,No,,Y
CID-01062,2026-02-08T16:39:48Z,1012,0,2,3,23,417,Yes,1010.0,1,2026-02-08T16:47:08Z,Yes,5.0,N
CID-01063,2026-02-27T18:35:48Z,1005,0,1,3,26,240,Yes,1009.0,1,2026-02-27T18:40:14Z,Yes,1.0,Y
CID-01064,2026-02-20T23:23:04Z,1006,4,5,1,28,476,No,,1,2026-02-20T23:31:28Z,No,,Y
CID-01065,2026-02-21T07:00:11Z,1007,0,1,2,37,319,Yes,1012.0,1,2026-02-21T07:06:07Z,Yes,4.0,N
CID-01066,2026-02-09T03:26:29Z,1010,0,2,10,27,265,Yes,1011.0,1,2026-02-09T03:31:21Z,No,,Y
CID-01067,2026-02-06T10:52:18Z,1013,0,4,1,47,6,Yes,1003.0,57,2026-02-06T10:53:11Z,,,Y
CID-01068,2026-02-06T14:18:31Z,1011,0,5,4,25,360,Yes,1002.0,1,2026-02-06T14:24:56Z,Yes,1.0,Y
CID-01069,2026-02-28T23:27:11Z,1006,4,2,5,41,23,No,,57,2026-02-28T23:28:15Z,,,Y
CID-01070,2026-02-02T01:57:37Z,1001,0,1,3,19,32,Yes,1015.0,1,2026-02-02T01:58:28Z,No,,N
CID-01071,2026-02-18T12:19:42Z,1003,4,5,2,51,60,No,,1,2026-02-18T12:21:33Z,No,,Y
CID-01072,2026-02-18T02:30:00Z,1009,0,2,4,32,442,Yes,1015.0,1,2026-02-18T02:37:54Z,No,,Y
CID-01073,2026-02-08T17:15:07Z,1010,1,5,5,47,264,No,,1,2026-02-08T17:20:18Z,Yes,3.0,N
CID-01074,2026-02-24T22:23:40Z,1005,0,1,3,32,380,Yes,1006.0,1,2026-02-24T22:30:32Z,Yes,4.0,N
CID-01075,2026-02-14T15:12:22Z,1010,0,5,3,22,196,Yes,1001.0,1,2026-02-14T15:16:00Z,Yes,5.0,N
CID-01076,2026-02-14T15:53:35Z,1007,0,4,3,19,439,Yes,1003.0,1,2026-02-14T16:01:13Z,No,,Y
CID-01077,2026-02-17T13:49:56Z,1006,0,4,4,53,474,Yes,1004.0,1,2026-02-17T13:58:43Z,No,,N
CID-01078,2026-02-27T02:25:01Z,1013,9,1,10,30,367,No,,1,2026-02-27T02:31:38Z,No,,Y
CID-01079,2026-02-13T14:47:00Z,1009,0,5,1,45,234,Yes,1005.0,1,2026-02-13T14:51:39Z,No,,Y
CID-01080,2026-02-13T07:47:00Z,1015,2,1,3,41,486,No,,1,2026-02-13T07:55:47Z,No,,Y
CID-01081,2026-02-07T10:42:20Z,1005,10,5,5,23,132,No,,1,2026-02-07T10:44:55Z,Yes,1.0,Y
CID-01082,2026-02-06T02:12:10Z,1001,0,4,3,57,330,Yes,1011.0,1,2026-02-06T02:18:37Z,No,,Y
CID-01083,2026-02-04T15:48:08Z,1005,2,5,5,30,127,No,,1,2026-02-04T15:50:45Z,Yes,1.0,Y
CID-01084,2026-02-08T20:06:52Z,1001,0,2,3,15,405,Yes,1006.0,1,2026-02-08T20:13:52Z,No,,N
CID-01085,2026-02-21T01:40:44Z,1004,0,1,5,18,337,Yes,1012.0,1,2026-02-21T01:46:39Z,No,,Y
CID-01086,2026-02-13T10:40:34Z,1006,0,2,10,36,126,Yes,1003.0,1,2026-02-13T10:43:16Z,No,,N
CID-01087,2026-02-14T07:21:06Z,1011,4,5,2,39,88,No,,1,2026-02-14T07:23:13Z,No,,N
CID-01088,2026-02-26T07:13:33Z,1012,10,5,2,14,6,No,,57,2026-02-26T07:13:53Z,,,N
CID-01089,2026-02-02T11:00:17Z,1002,1,5,10,12,282,No,,1,2026-02-02T11:05:11Z,No,,N
CID-01090,2026-02-12T20:27:58Z,1011,0,2,5,22,280,Yes,1008.0,1,2026-02-12T20:33:00Z,Yes,1.0,Y
CID-01091,2026-02-16T22:16:46Z,1001,0,5,10,47,340,Yes,1009.0,1,2026-02-16T22:23:13Z,No,,Y
CID-01092,2026-02-02T03:32:10Z,1003,0,1,1,53,29,Yes,1013.0,57,2026-02-02T03:33:32Z,,,Y
CID-01093,2026-02-24T13:33:20Z,1005,1,1,2,29,340,No,,1,2026-02-24T13:39:29Z,Yes,2.0,Y
CID-01094,2026-02-07T19:21:50Z,1007,9,5,4,17,163,No,,1,2026-02-07T19:24:50Z,Yes,3.0,Y
CID-01095,2026-02-13T16:27:13Z,1002,0,1,3,26,119,Yes,1009.0,1,2026-02-13T16:29:38Z,No,,N
CID-01096,2026-02-12T22:18:27Z,1008,2,5,5,49,293,No,,1,2026-02-12T22:24:09Z,Yes,3.0,N
CID-01097,2026-02-17T16:05:54Z,1014,0,4,3,33,464,Yes,1010.0,1,2026-02-17T16:14:11Z,No,,Y
CID-01098,2026-02-22T08:04:51Z,1002,9,5,5,58,438,No,,1,2026-02-22T08:13:07Z,No,,N
CID-01099,2026-02-26T13:25:42Z,1010,0,2,5,25,41,Yes,1001.0,1,2026-02-26T13:26:48Z,No,,N
CID-01100,2026-02-07T01:12:43Z,1013,10,4,4,36,47,No,,1,2026-02-07T01:14:06Z,No,,N
CID-01101,2026-02-14T10:19:49Z,1007,0,1,1,15,448,Yes,1001.0,1,2026-02-14T10:27:32Z,Yes,5.0,N
CID-01102,2026-02-06T07:44:24Z,1002,0,5,4,55,211,Yes,1013.0,1,2026-02-06T07:48:50Z,Yes,5.0,N
CID-01103,2026-02-03T10:54:47Z,1014,0,5,3,50,351,Yes,1004.0,1,2026-02-03T11:01:28Z,Yes,1.0,N
CID-01104,2026-02-21T22:47:06Z,1010,3,1,2,48,373,No,,1,2026-02-21T22:54:07Z,Yes,0.0,N
CID-01105,2026-02-22T02:41:26Z,1011,10,5,1,49,134,No,,1,2026-02-22T02:44:29Z,No,,N
CID-01106,2026-02-05T04:04:00Z,1005,0,5,1,19,315,Yes,1012.0,1,2026-02-05T04:09:34Z,Yes,5.0,Y
CID-01107,2026-02-01T11:48:36Z,1007,0,4,10,54,291,Yes,1004.0,1,2026-02-01T11:54:21Z,No,,N
